GPK	Generic	Shape	Route	DoseType	Dep	CVL	PVL	DiluentVol	Diluent	MinAge	MaxAge	MinWeight	MaxWeight	MinDose	MaxDose	Solutions	MinVol	MaxVol	MinPerc	MaxPerc	MinTime	MaxTime	MinRate	MaxRate	RateUnit	Substance	Unit	Quantities	MinQty	MaxQty	MinConc	MaxConc
70777	methylprednisolon infusiepoeder  125mg	poeder voor oplossing voor infusie	im		NICU			1								NaCl;gluc5;gluc10										methylprednisolon						
70777	methylprednisolon infusiepoeder  125mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										methylprednisolon						
70777	methylprednisolon infusiepoeder  125mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										methylprednisolon						
70777	methylprednisolon infusiepoeder  125mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										methylprednisolon						
70785	methylprednisolon infusiepoeder  500mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										methylprednisolon						
70785	methylprednisolon infusiepoeder  500mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										methylprednisolon						
70785	methylprednisolon infusiepoeder  500mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										methylprednisolon						
70793	methylprednisolon infusiepoeder 1000mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										methylprednisolon						
70793	methylprednisolon infusiepoeder 1000mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										methylprednisolon						
70793	methylprednisolon infusiepoeder 1000mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										methylprednisolon						
8567	methylprednisolon injvlst 40mg/ml (acetaat)	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										methylprednisolon						
8567	methylprednisolon injvlst 40mg/ml (acetaat)	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										methylprednisolon						
8567	methylprednisolon injvlst 40mg/ml (acetaat)	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										methylprednisolon						
71706	metoclopramide injvlst  5mg/ml (hcl)	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										metoclopramide						
71706	metoclopramide injvlst  5mg/ml (hcl)	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										metoclopramide						
71706	metoclopramide injvlst  5mg/ml (hcl)	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										metoclopramide						
71706	metoclopramide injvlst  5mg/ml (hcl)	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										metoclopramide						
71706	metoclopramide injvlst  5mg/ml (hcl)	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										metoclopramide						
71706	metoclopramide injvlst  5mg/ml (hcl)	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										metoclopramide						
38067	metoprolol injvlst 1mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										metoprolol						
38067	metoprolol injvlst 1mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										metoprolol						
38067	metoprolol injvlst 1mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										metoprolol						
3492	metronidazol infvlst 5mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										metronidazol						
3492	metronidazol infvlst 5mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										metronidazol						
3492	metronidazol infvlst 5mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										metronidazol						
132683	micafungine infusiepoeder  50mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										micafungine						
132683	micafungine infusiepoeder  50mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										micafungine						
132683	micafungine infusiepoeder  50mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										micafungine						
132691	micafungine infusiepoeder 100mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										micafungine						
132691	micafungine infusiepoeder 100mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										micafungine						
132691	micafungine infusiepoeder 100mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										micafungine						
164445	midazolam infvlst 1mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										midazolam						
164445	midazolam infvlst 1mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										midazolam						
164445	midazolam infvlst 1mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										midazolam						
164445	midazolam infvlst 1mg/ml	infusievloeistof	im		ICC			0								NaCl;gluc5;gluc10										midazolam						
164445	midazolam infvlst 1mg/ml	infusievloeistof	im		PICU			0								NaCl;gluc5;gluc10										midazolam						
164445	midazolam infvlst 1mg/ml	infusievloeistof	im		NICU			0								NaCl;gluc5;gluc10										midazolam						
133779	midazolam injvlst 5mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										midazolam						
133779	midazolam injvlst 5mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										midazolam						
133779	midazolam injvlst 5mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										midazolam						
133779	midazolam injvlst 5mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										midazolam						
133779	midazolam injvlst 5mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										midazolam						
133779	midazolam injvlst 5mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										midazolam						
77348	milrinon injvlst 1mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										milrinon						
77348	milrinon injvlst 1mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										milrinon						
77348	milrinon injvlst 1mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										milrinon						
140376	morfine infvlst   1mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										morfine						
140376	morfine infvlst   1mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										morfine						
140376	morfine infvlst   1mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										morfine						
140376	morfine infvlst   1mg/ml	infusievloeistof	im		ICC			0								NaCl;gluc5;gluc10										morfine						
140376	morfine infvlst   1mg/ml	infusievloeistof	im		PICU			0								NaCl;gluc5;gluc10										morfine						
140376	morfine infvlst   1mg/ml	infusievloeistof	im		NICU			0								NaCl;gluc5;gluc10										morfine						
28746	morfine injvlst 10mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										morfine						
28746	morfine injvlst 10mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										morfine						
28746	morfine injvlst 10mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										morfine						
28746	morfine injvlst 10mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										morfine						
28746	morfine injvlst 10mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										morfine						
28746	morfine injvlst 10mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										morfine						
148881	morfine injvlst 1mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										morfine						
148881	morfine injvlst 1mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										morfine						
148881	morfine injvlst 1mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										morfine						
148881	morfine injvlst 1mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										morfine						
148881	morfine injvlst 1mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										morfine						
148881	morfine injvlst 1mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										morfine						
116440	moxifloxacine infvlst 1,6mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										moxifloxacine						
116440	moxifloxacine infvlst 1,6mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										moxifloxacine						
116440	moxifloxacine infvlst 1,6mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										moxifloxacine						
115401	mycofenolaat mofetil infusiepoeder 500mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										mycofenolzuur						
115401	mycofenolaat mofetil infusiepoeder 500mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										mycofenolzuur						
115401	mycofenolaat mofetil infusiepoeder 500mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										mycofenolzuur						
55425	nalbufine injvlst 10mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										nalbufine						
55425	nalbufine injvlst 10mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										nalbufine						
55425	nalbufine injvlst 10mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										nalbufine						
55425	nalbufine injvlst 10mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										nalbufine						
55425	nalbufine injvlst 10mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										nalbufine						
55425	nalbufine injvlst 10mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										nalbufine						
89559	naloxon injvlst 0,02mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										naloxon						
89559	naloxon injvlst 0,02mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										naloxon						
89559	naloxon injvlst 0,02mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										naloxon						
89516	naloxon injvlst 0,4mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										naloxon						
89516	naloxon injvlst 0,4mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										naloxon						
89516	naloxon injvlst 0,4mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										naloxon						
89516	naloxon injvlst 0,4mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										naloxon						
89516	naloxon injvlst 0,4mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										naloxon						
89516	naloxon injvlst 0,4mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										naloxon						
125504	natalizumab infopl conc 20mg/ml	concentraat voor oplossing voor infusie	iv		ICC			0								NaCl;gluc5;gluc10										natalizumab						
125504	natalizumab infopl conc 20mg/ml	concentraat voor oplossing voor infusie	iv		PICU			0								NaCl;gluc5;gluc10										natalizumab						
125504	natalizumab infopl conc 20mg/ml	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										natalizumab						
173851	natriumchloride inf conc 292mg/ml (5mmol/ml)	concentraat voor oplossing voor infusie	iv		ICC			0								NaCl;gluc5;gluc10										natriumchloride						
173851	natriumchloride inf conc 292mg/ml (5mmol/ml)	concentraat voor oplossing voor infusie	iv		PICU			0								NaCl;gluc5;gluc10										natriumchloride						
173851	natriumchloride inf conc 292mg/ml (5mmol/ml)	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										natriumchloride						
42005	natriumchloride infvlst   6,5mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumchloride						
42005	natriumchloride infvlst   6,5mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumchloride						
42005	natriumchloride infvlst   6,5mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumchloride						
19100	natriumchloride infvlst   9mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumchloride						
19100	natriumchloride infvlst   9mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumchloride						
19100	natriumchloride infvlst   9mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumchloride						
175439	natriumchloride infvlst  29mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumchloride						
175439	natriumchloride infvlst  29mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumchloride						
175439	natriumchloride infvlst  29mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumchloride						
147419	natriumchloride infvlst  30mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumchloride						
147419	natriumchloride infvlst  30mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumchloride						
147419	natriumchloride infvlst  30mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumchloride						
149381	natriumchloride infvlst  50mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumchloride						
149381	natriumchloride infvlst  50mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumchloride						
149381	natriumchloride infvlst  50mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumchloride						
39144	natriumchloride injvlst   9mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumchloride						
39144	natriumchloride injvlst   9mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumchloride						
39144	natriumchloride injvlst   9mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumchloride						
166898	natriumnitriet injvlst 30mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumnitriet						
166898	natriumnitriet injvlst 30mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumnitriet						
166898	natriumnitriet injvlst 30mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumnitriet						
166812	natriumperchloraat injvlst 20mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumperchloraat						
166812	natriumperchloraat injvlst 20mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumperchloraat						
166812	natriumperchloraat injvlst 20mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumperchloraat						
51411	natriumthiosulfaat injvlst 250mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumthiosulfaat						
51411	natriumthiosulfaat injvlst 250mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumthiosulfaat						
51411	natriumthiosulfaat injvlst 250mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumthiosulfaat						
39314	natriumwaterstofcarbonaat infvlst 14mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumwaterstofcarbonaat						
39314	natriumwaterstofcarbonaat infvlst 14mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumwaterstofcarbonaat						
39314	natriumwaterstofcarbonaat infvlst 14mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumwaterstofcarbonaat						
39306	natriumwaterstofcarbonaat infvlst 42mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumwaterstofcarbonaat						
39306	natriumwaterstofcarbonaat infvlst 42mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumwaterstofcarbonaat						
39306	natriumwaterstofcarbonaat infvlst 42mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumwaterstofcarbonaat						
39292	natriumwaterstofcarbonaat infvlst 84mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumwaterstofcarbonaat						
39292	natriumwaterstofcarbonaat infvlst 84mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumwaterstofcarbonaat						
39292	natriumwaterstofcarbonaat infvlst 84mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumwaterstofcarbonaat						
426	neostigmine injvlst 0,5mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										neostigmine						
426	neostigmine injvlst 0,5mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										neostigmine						
426	neostigmine injvlst 0,5mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										neostigmine						
426	neostigmine injvlst 0,5mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										neostigmine						
426	neostigmine injvlst 0,5mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										neostigmine						
426	neostigmine injvlst 0,5mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										neostigmine						
89648	nicardipine infopl conc 1mg/ml	concentraat voor oplossing voor infusie	iv		ICC			0								NaCl;gluc5;gluc10										nicardipine						
89648	nicardipine infopl conc 1mg/ml	concentraat voor oplossing voor infusie	iv		PICU			0								NaCl;gluc5;gluc10										nicardipine						
89648	nicardipine infopl conc 1mg/ml	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										nicardipine						
74144	nimodipine infvlst 0,2mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										nimodipine						
74144	nimodipine infvlst 0,2mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										nimodipine						
74144	nimodipine infvlst 0,2mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										nimodipine						
59307	nitroglycerine infvlst 1mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										nitroglycerine						
59307	nitroglycerine infvlst 1mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										nitroglycerine						
